1615958230958 566560.6 5932846.5 1.3
1615958235458 566560.6 5932846.5 1.3
1615958258458 566593.9 5932847.5 1.3
1615958282127 566606.9 5932850.4 7.6
1615958298927 566591.3 5932854.4 7.6
1615958329275 566588.9 5932854.9 7.6
1615958345275 566588.9 5932854.7 19.6
1615958379362 566568.6 5932827.7 19.6
1615958393005 566583.1 5932831.1 19.6
1615958397348 566583.1 5932831.1 19.6
