1.606391913755000000e+12,5.665755575025710277e+05,5.932830110053912736e+06,1.819500515166642174e+01
1.606391919025000000e+12,5.665700666148079326e+05,5.932829543644553050e+06,1.967996923353178929e+01
1.606391924085000000e+12,5.665640383429882349e+05,5.932829353119228967e+06,1.688290034278126939e+01
1.606391929065000000e+12,5.665578699590229662e+05,5.932824963920691051e+06,1.739238242763707376e+01
1.606391933915000000e+12,5.665567287811504211e+05,5.932824208109973930e+06,2.021676097136499806e+01
1.606391939185000000e+12,5.665466597834483255e+05,5.932823053333125077e+06,1.691081587568136513e+01
1.606391944235000000e+12,5.665429411315416219e+05,5.932825168939792551e+06,2.054199624991346695e+01
1.606391948785000000e+12,5.665462625630372204e+05,5.932826926908999681e+06,1.775720751761420146e+01
1.606391953845000000e+12,5.665490656424263725e+05,5.932829928801023401e+06,1.721327499535467354e+01
1.606391959255000000e+12,5.665579913805432152e+05,5.932831876184348948e+06,1.684332595928059462e+01
1.606391963965000000e+12,5.665608220698601799e+05,5.932831843278567307e+06,1.666947183933956467e+01
1.606391968765000000e+12,5.665667050157174235e+05,5.932833590883058496e+06,1.662472096333795690e+01
1.606391974225000000e+12,5.665721093951766379e+05,5.932833330802069977e+06,2.214222446856543058e+01
1.606391979235000000e+12,5.665720927742378553e+05,5.932829985927324742e+06,1.969561710060180815e+01
1.606391984115000000e+12,5.665746715916651301e+05,5.932831626605421305e+06,2.054196536896359504e+01
1.606391989345000000e+12,5.665842287063435651e+05,5.932831946266158484e+06,2.056045281147599013e+01
1.606391993955000000e+12,5.665911539855549345e+05,5.932834608047199436e+06,1.947794159297659533e+01
1.606391999205000000e+12,5.665965816863704240e+05,5.932837019309543073e+06,1.779308435201955518e+01
1.606392004135000000e+12,5.665920066634775139e+05,5.932837265905085020e+06,2.254651497274129213e+01
1.606392009285000000e+12,5.665832338724635774e+05,5.932840655387450010e+06,2.150849931115988767e+01
1.606392013905000000e+12,5.665747825500145555e+05,5.932835986342418939e+06,2.192498503963190259e+01
1.606392019115000000e+12,5.665731179876754759e+05,5.932832493708482012e+06,1.697206986824426167e+01
1.606392024015000000e+12,5.665669718312809709e+05,5.932827797209181823e+06,1.713800164995350883e+01
1.606392028865000000e+12,5.665720350114940666e+05,5.932829063870116137e+06,2.111907011994215466e+01
1.606392032335000000e+12,5.665804519957626471e+05,5.932831148569202982e+06,1.838999697842156067e+01
