1.606391913755000000e+12,5.665780191321915481e+05,5.932830385309534147e+06,2.022709680814217137e+01
1.606391944235000000e+12,5.665436583541763248e+05,5.932822502838584594e+06,1.935765551383711625e+01
1.606391974225000000e+12,5.665703792827356374e+05,5.932831454269218259e+06,1.871189414411385243e+01
1.606392004135000000e+12,5.665908254323306028e+05,5.932837371370682493e+06,2.056684612160193026e+01
1.606392032335000000e+12,5.665785578946084715e+05,5.932830220222636126e+06,1.941609973278532308e+01
