1.606391913755000000e+12,5.665786341145318002e+05,5.932830475879570469e+06,2.027584508371089100e+01
1.606391915015000000e+12,5.665760217574695125e+05,5.932829657158883289e+06,2.057055759362753378e+01
1.606391916215000000e+12,5.665749864261518233e+05,5.932829834436395206e+06,1.991874450621315873e+01
1.606391916755000000e+12,5.665743264685667818e+05,5.932829405461729504e+06,1.982743287794140841e+01
1.606391917905000000e+12,5.665734995606411248e+05,5.932828915010024793e+06,2.004554232915115719e+01
1.606391919025000000e+12,5.665731580733440351e+05,5.932829113364033401e+06,1.912884813810975615e+01
1.606391920155000000e+12,5.665720008386956761e+05,5.932828720427987166e+06,2.052842035541310040e+01
1.606391920765000000e+12,5.665704165746906074e+05,5.932827934983862564e+06,1.920116494155057296e+01
1.606391921895000000e+12,5.665683277679514140e+05,5.932828137282934971e+06,1.981527510588326280e+01
1.606391922995000000e+12,5.665669623556666775e+05,5.932826865011718124e+06,1.881590984573317371e+01
1.606391924085000000e+12,5.665656232873789268e+05,5.932826739539125934e+06,2.056125566681815897e+01
1.606391925185000000e+12,5.665647143087759614e+05,5.932827057116513140e+06,1.965019026832733573e+01
1.606391926305000000e+12,5.665643044691218529e+05,5.932826432106350549e+06,2.001906449627784568e+01
1.606391926845000000e+12,5.665630648111555493e+05,5.932826803190668114e+06,1.954257288929369096e+01
1.606391927965000000e+12,5.665624746141101932e+05,5.932826085706091486e+06,1.931749248486727311e+01
1.606391929065000000e+12,5.665609754056755919e+05,5.932825020191457123e+06,1.903478665059256159e+01
1.606391930125000000e+12,5.665593156183320098e+05,5.932825015421368182e+06,1.918154389033433915e+01
1.606391931175000000e+12,5.665578257755631348e+05,5.932824510472501628e+06,1.951185829636990476e+01
1.606391932245000000e+12,5.665556639352150960e+05,5.932823497072835453e+06,1.938780674545350635e+01
1.606391932815000000e+12,5.665568005869118497e+05,5.932823728136225604e+06,1.939047937643712061e+01
1.606391933915000000e+12,5.665555282532835845e+05,5.932823190641734749e+06,1.865338932861168075e+01
1.606391934945000000e+12,5.665533598731711973e+05,5.932823203272030689e+06,2.042886511026610918e+01
1.606391935995000000e+12,5.665517936179747339e+05,5.932822382713979110e+06,1.875045930838989960e+01
1.606391937055000000e+12,5.665498117274851538e+05,5.932821643192035146e+06,1.942127646706859778e+01
1.606391938135000000e+12,5.665491364883139031e+05,5.932821865175228566e+06,1.866969746998904256e+01
1.606391939185000000e+12,5.665485477928144392e+05,5.932821165253242478e+06,1.888682381676931499e+01
1.606391940285000000e+12,5.665453764768892433e+05,5.932820538170493208e+06,1.948816294694177742e+01
1.606391940855000000e+12,5.665455290815401822e+05,5.932820425915210508e+06,2.027976073019410919e+01
1.606391941945000000e+12,5.665437310612456640e+05,5.932821066362864338e+06,2.032575863289303442e+01
1.606391943115000000e+12,5.665438010828724364e+05,5.932821295153838582e+06,1.879777465147040871e+01
1.606391944235000000e+12,5.665432050771622453e+05,5.932821936141528189e+06,2.018239887641979280e+01
1.606391944895000000e+12,5.665434127780520357e+05,5.932823124760145321e+06,1.870946098476799691e+01
1.606391945995000000e+12,5.665433526984015480e+05,5.932824844387214631e+06,1.911911567246635002e+01
1.606391947105000000e+12,5.665443671295274980e+05,5.932826310864368454e+06,1.937521731554480908e+01
1.606391948285000000e+12,5.665439795061170589e+05,5.932827802040915936e+06,1.980824073750448377e+01
1.606391948785000000e+12,5.665443399630880449e+05,5.932827216565064155e+06,2.033826955546297910e+01
1.606391949965000000e+12,5.665449863444967195e+05,5.932828344855558127e+06,1.961849618852023980e+01
1.606391951045000000e+12,5.665461029019624693e+05,5.932829214503319003e+06,2.007062864962738047e+01
1.606391952185000000e+12,5.665486349981320091e+05,5.932829845248667523e+06,2.053137905023494980e+01
1.606391952755000000e+12,5.665487689581543673e+05,5.932829710591225885e+06,1.941910610805923199e+01
1.606391953845000000e+12,5.665485851108701900e+05,5.932829867189424112e+06,2.047034943902227511e+01
1.606391954925000000e+12,5.665504455352992518e+05,5.932830499555756338e+06,1.964787435858686848e+01
1.606391956035000000e+12,5.665512976967544528e+05,5.932830796042116359e+06,1.985737052735688835e+01
1.606391957075000000e+12,5.665532040298616048e+05,5.932831374243369326e+06,2.028720591848493626e+01
1.606391958175000000e+12,5.665538935537178768e+05,5.932830805618960410e+06,1.997567198710753544e+01
1.606391959255000000e+12,5.665546240645169746e+05,5.932831209732046351e+06,1.865577600207760156e+01
1.606391960325000000e+12,5.665575554777508369e+05,5.932832131721011363e+06,2.007701936366971296e+01
1.606391960825000000e+12,5.665580078001741786e+05,5.932832203594939783e+06,1.939317358097893873e+01
1.606391961875000000e+12,5.665597451309799217e+05,5.932832515803084709e+06,2.021499868136057643e+01
1.606391962925000000e+12,5.665596169472311158e+05,5.932832541851092130e+06,1.878873053273974136e+01
1.606391963965000000e+12,5.665616164408089826e+05,5.932833466560835019e+06,2.040246331581986539e+01
1.606391965045000000e+12,5.665626089516761713e+05,5.932833684917494655e+06,1.923764140769691267e+01
1.606391966075000000e+12,5.665644214511540486e+05,5.932833968566402793e+06,1.882452348787900931e+01
1.606391967175000000e+12,5.665654218088738853e+05,5.932834575252528302e+06,2.011478301997209783e+01
1.606391968245000000e+12,5.665675373722324148e+05,5.932834904213141650e+06,1.925720199796975152e+01
1.606391968765000000e+12,5.665673274222809123e+05,5.932835122338746674e+06,1.995026328253281633e+01
1.606391969795000000e+12,5.665694641627256060e+05,5.932835273951200768e+06,1.946783564709674508e+01
1.606391970945000000e+12,5.665707957848787773e+05,5.932835414720330387e+06,1.923203941872775147e+01
1.606391971975000000e+12,5.665715386456272099e+05,5.932834089672164991e+06,1.925744212854490911e+01
1.606391973085000000e+12,5.665706419349564239e+05,5.932834413100554608e+06,1.912508786246846881e+01
1.606391974225000000e+12,5.665712602229473414e+05,5.932831845110649243e+06,1.936783342851507328e+01
1.606391975305000000e+12,5.665707912778924219e+05,5.932830201908269897e+06,1.879526370713621120e+01
1.606391975845000000e+12,5.665699521050779149e+05,5.932829628273272887e+06,1.878759902693964889e+01
1.606391976995000000e+12,5.665693460279551800e+05,5.932828776497416198e+06,1.967639365431073628e+01
1.606391978055000000e+12,5.665713782449318096e+05,5.932828608779991977e+06,2.007698803224763040e+01
1.606391979235000000e+12,5.665717162752407603e+05,5.932828690267518163e+06,1.974743379603107840e+01
1.606391979845000000e+12,5.665743032079350669e+05,5.932829567464392632e+06,1.930523849349968657e+01
1.606391980905000000e+12,5.665743576899617910e+05,5.932829077956753783e+06,1.866985594174739660e+01
1.606391981975000000e+12,5.665757537358929403e+05,5.932829519017755054e+06,1.911711798604427770e+01
1.606391983035000000e+12,5.665778702566173160e+05,5.932830341883067973e+06,2.028342672065726759e+01
1.606391984115000000e+12,5.665775166638972005e+05,5.932830079071419314e+06,1.964196869693669711e+01
1.606391985145000000e+12,5.665788284649179550e+05,5.932830822276770137e+06,2.005407453613327107e+01
1.606391986185000000e+12,5.665807634761512745e+05,5.932831129216684029e+06,1.860134994488725368e+01
1.606391987235000000e+12,5.665814338845697930e+05,5.932831241173961200e+06,1.950584677741105466e+01
1.606391988265000000e+12,5.665838975701923482e+05,5.932831889536662959e+06,1.887951208579456619e+01
1.606391989345000000e+12,5.665848127320110798e+05,5.932832380492169410e+06,1.937973261459034191e+01
1.606391989795000000e+12,5.665852976945748087e+05,5.932832572166397236e+06,1.920520832840097114e+01
1.606391990825000000e+12,5.665864174122926779e+05,5.932832792690521106e+06,2.028223440462572569e+01
1.606391991845000000e+12,5.665874406960534398e+05,5.932833090999358334e+06,2.037506375855414120e+01
1.606391992865000000e+12,5.665889106319840066e+05,5.932833645300362259e+06,2.025095506443632232e+01
1.606391993955000000e+12,5.665901820868275827e+05,5.932833701364363544e+06,1.869476337822425904e+01
1.606391994905000000e+12,5.665904601441209670e+05,5.932833834749476984e+06,1.912367695217324126e+01
1.606391995985000000e+12,5.665934138937145472e+05,5.932834689681550488e+06,1.972453587560858779e+01
1.606391996975000000e+12,5.665941396783944219e+05,5.932835325497413054e+06,1.866276711067375871e+01
1.606391998055000000e+12,5.665948217776964884e+05,5.932836052999303676e+06,1.968709252683184374e+01
1.606391999205000000e+12,5.665951546101565473e+05,5.932836000541652553e+06,1.992536718531202311e+01
1.606391999775000000e+12,5.665960290711022681e+05,5.932837651320393197e+06,1.991682851265992227e+01
1.606392000915000000e+12,5.665946632123689633e+05,5.932837669184591621e+06,1.899760349926620506e+01
1.606392001995000000e+12,5.665926851818580180e+05,5.932837712791259401e+06,1.951292939743772337e+01
1.606392003085000000e+12,5.665919086722652428e+05,5.932838112321028486e+06,2.033648723741007558e+01
1.606392004135000000e+12,5.665890493366470328e+05,5.932838005293543451e+06,1.979474163561700095e+01
1.606392005165000000e+12,5.665881341953244992e+05,5.932838053593963385e+06,2.008136993781175406e+01
1.606392006205000000e+12,5.665875772898980649e+05,5.932837883458685130e+06,2.007158231024367367e+01
1.606392007215000000e+12,5.665857923561155330e+05,5.932838272445900366e+06,1.999196619291187105e+01
1.606392008245000000e+12,5.665846829831668874e+05,5.932838717229315080e+06,1.986086108557711682e+01
1.606392009285000000e+12,5.665840508114935365e+05,5.932838827111635357e+06,1.904783319868101543e+01
1.606392010285000000e+12,5.665818613442534115e+05,5.932839012436112389e+06,1.944099349187431969e+01
1.606392010775000000e+12,5.665808691476529930e+05,5.932838898458926938e+06,1.888046158183328060e+01
1.606392011775000000e+12,5.665789658970425371e+05,5.932839305922817439e+06,1.873403957882225512e+01
1.606392012795000000e+12,5.665775766512501286e+05,5.932838218786895275e+06,2.022663401475557876e+01
1.606392013905000000e+12,5.665766587716576178e+05,5.932839213859321550e+06,2.026091792197923169e+01
1.606392014945000000e+12,5.665756987416149350e+05,5.932838102187054232e+06,2.029869541847492442e+01
1.606392016035000000e+12,5.665754790210552746e+05,5.932836994773358107e+06,1.980366017608194440e+01
1.606392017105000000e+12,5.665744944120449945e+05,5.932835826755678281e+06,1.940687392456438687e+01
1.606392018125000000e+12,5.665733061167141423e+05,5.932834878204667941e+06,2.003536698679407735e+01
1.606392019115000000e+12,5.665729807223861571e+05,5.932833689970551990e+06,1.938668423271809615e+01
1.606392020235000000e+12,5.665712632066817023e+05,5.932832915064413100e+06,1.917388768572433477e+01
1.606392021265000000e+12,5.665704320655451156e+05,5.932831315842262469e+06,1.982162712141007788e+01
1.606392021825000000e+12,5.665706752936707344e+05,5.932831797981514595e+06,1.882308904638711056e+01
1.606392022905000000e+12,5.665703330538055161e+05,5.932830992143400013e+06,1.936303993278875168e+01
1.606392024015000000e+12,5.665689774522472871e+05,5.932829582053048536e+06,1.954378065660187502e+01
1.606392025095000000e+12,5.665694440964171663e+05,5.932828225089272484e+06,1.905312155566307553e+01
1.606392026135000000e+12,5.665711539261903381e+05,5.932828186596409418e+06,2.018839648284109956e+01
1.606392027215000000e+12,5.665738125789734768e+05,5.932828929926493205e+06,1.950016005269490194e+01
1.606392027775000000e+12,5.665735677545681829e+05,5.932828538146236911e+06,1.928736218399502889e+01
1.606392028865000000e+12,5.665753617356229806e+05,5.932829272372281179e+06,2.025250898600753757e+01
1.606392029925000000e+12,5.665770123435636051e+05,5.932830024330151267e+06,1.876332485347946033e+01
1.606392030985000000e+12,5.665779229713353561e+05,5.932830323726916686e+06,1.945626255919426839e+01
1.606392032335000000e+12,5.665784601735882461e+05,5.932830283751760609e+06,2.014086335577161080e+01
