1.615958230958000000e+12 -4.269642800000000155e-02 4.858333599999999780e-02 -2.493490799999999868e-02
1.615958230968000000e+12 -3.811493650000000177e-02 4.430727900000000496e-02 -9.357844000000000578e-03
1.615958230978000000e+12 -3.108998799999999896e-02 3.270084000000000185e-02 -3.554624699999999957e-03
1.615958230988000000e+12 -8.182539650000000830e-03 1.009882449999999904e-02 -4.165489999999999991e-03
1.615958230998000000e+12 9.227119000000000640e-03 -8.227132999999999322e-03 -7.830682000000000267e-03
1.615958231008000000e+12 3.366173050000000055e-02 -2.869111950000000077e-02 -6.914383500000000245e-03
1.615958231018000000e+12 3.366172700000000240e-02 -2.960741700000000046e-02 -3.554624699999999957e-03
1.615958231028000000e+12 2.388788600000000054e-02 -2.533136000000000068e-02 4.997488599999999788e-03
1.615958231038000000e+12 8.005388999999999908e-03 -1.189232399999999926e-02 1.110614099999999993e-02
1.615958231048000000e+12 -1.398575999999999986e-02 5.822767500000000131e-03 1.477133299999999934e-02
1.615958231058000000e+12 -2.314873800000000204e-02 2.598132000000000219e-02 8.968112000000000306e-03
1.615958231068000000e+12 -2.437046699999999982e-02 3.392256800000000017e-02 2.554027600000000151e-03
1.615958231078000000e+12 -1.398575950000000012e-02 1.773463999999999943e-02 2.248594950000000134e-03
1.615958231088000000e+12 -3.601050699999999976e-03 -1.433578599999999967e-02 2.554027600000000151e-03
1.615958231098000000e+12 9.532551999999999692e-03 -5.618005199999999422e-02 5.302921199999999571e-03
1.615958231108000000e+12 2.266615400000000086e-02 -6.564847000000000043e-02 1.049527500000000009e-02
1.615958231118000000e+12 2.572048299999999885e-02 -8.030923500000000659e-02 2.943209999999999923e-02
1.615958231128000000e+12 2.938567300000000104e-02 -6.228870749999999845e-02 3.492988650000000000e-02
1.615958231138000000e+12 2.388788600000000054e-02 -3.938126000000000126e-02 2.821036799999999956e-02
1.615958231148000000e+12 2.297158700000000164e-02 -1.280862250000000015e-02 -3.860057350000000408e-03
1.615958231158000000e+12 1.411404100000000078e-02 -4.561941600000000117e-03 -2.126971600000000101e-02
1.615958231168000000e+12 1.350317699999999989e-02 2.048353500000000063e-02 -4.631519299999999756e-02
1.615958231178000000e+12 1.900096199999999971e-02 3.270084000000000185e-02 -3.287615599999999666e-02
1.615958231188000000e+12 1.411404100000000078e-02 3.270084000000000185e-02 -9.663276999999999631e-03
1.615958231198000000e+12 7.190902066666666863e-03 2.089077766666666558e-02 3.775758199999999787e-03
1.615958231208000000e+12 1.044885000000000085e-02 1.009882399999999930e-02 1.110614099999999993e-02
1.615958231218000000e+12 2.480418449999999969e-02 1.546710664999999913e-03 1.202243899999999935e-02
1.615958231228000000e+12 3.854865200000000269e-02 -1.677924800000000008e-02 1.354960199999999913e-02
1.615958231238000000e+12 4.710076550000000251e-02 -3.907582899999999942e-02 1.049527599999999956e-02
1.615958231248000000e+12 5.320941700000000191e-02 -3.510520599999999991e-02 8.051815000000000361e-03
1.615958231258000000e+12 5.259855000000000086e-02 -2.349876399999999838e-02 8.051815000000000361e-03
1.615958231268000000e+12 4.343557399999999763e-02 -1.005972800000000042e-02 1.049527500000000009e-02
1.615958231278000000e+12 2.755307800000000168e-02 1.546710799999999591e-03 9.884409999999999724e-03
1.615958231288000000e+12 1.716836700000000035e-02 1.437488100000000081e-02 1.538219799999999970e-02
1.615958231298000000e+12 1.655750300000000119e-02 1.804007200000000075e-02 2.149084999999999884e-02
1.615958231308000000e+12 2.205529000000000170e-02 8.877093000000000830e-03 2.759950200000000145e-02
1.615958231318000000e+12 2.633134599999999853e-02 -8.837998999999999161e-03 3.004296299999999892e-02
1.615958231328000000e+12 3.763235350000000007e-02 -2.777482049999999841e-02 3.554074999999999596e-02
1.615958231338000000e+12 3.366172700000000240e-02 -3.877039599999999864e-02 3.248642399999999986e-02
1.615958231348000000e+12 2.755307800000000168e-02 -4.304645199999999894e-02 1.782566000000000012e-02
1.615958231358000000e+12 1.452128566666666641e-02 -4.589715466666666188e-02 8.459058000000000202e-03
1.615958231368000000e+12 6.172793499999999940e-03 -3.327261000000000107e-02 3.164892999999999786e-03
1.615958231378000000e+12 7.699956500000000592e-03 -1.250318949999999936e-02 5.608353999999999423e-03
1.615958231388000000e+12 8.616254000000000274e-03 -1.507615400000000046e-03 1.171700699999999977e-02
1.615958231398000000e+12 1.044885000000000085e-02 1.009882399999999930e-02 2.149084999999999884e-02
1.615958231408000000e+12 1.625206975000000054e-02 1.987266849999999932e-02 3.370815500000000353e-02
1.615958231418000000e+12 1.533577099999999978e-02 1.987266700000000011e-02 3.798420999999999742e-02
1.615958231428000000e+12 1.167058049999999958e-02 -4.256509230000000282e-03 3.095926149999999807e-02
1.615958231438000000e+12 4.340197399999999768e-03 -2.410962800000000100e-02 2.271257900000000010e-02
1.615958231448000000e+12 -5.467243600000000307e-04 -3.693780299999999822e-02 2.554027600000000151e-03
1.615958231458000000e+12 -1.093143400000000029e-02 -3.815952999999999706e-02 -1.149587300000000020e-02
1.615958231468000000e+12 -1.398575999999999986e-02 -4.365731800000000051e-02 -1.271760400000000041e-02
1.615958231478000000e+12 -2.559219849999999977e-02 -4.304645199999999894e-02 -6.914383999999999982e-03
1.615958231488000000e+12 -3.353344600000000147e-02 -2.655309000000000141e-02 -5.002986000000000282e-04
1.615958231498000000e+12 -2.864652700000000149e-02 1.546710800000000025e-03 8.051815000000000361e-03
1.615958231508000000e+12 -1.032056799999999872e-02 3.147910699999999923e-02 1.721479399999999854e-02
