1.615958231518000000e+12 1.018018896000000041e+03
1.615958231528000000e+12 1.018020337000000040e+03
1.615958231538000000e+12 1.018021778000000040e+03
1.615958231548000000e+12 1.018023219000000040e+03
1.615958231558000000e+12 1.018024660000000040e+03
1.615958231568000000e+12 1.018025099000000068e+03
1.615958231578000000e+12 1.018025537999999983e+03
1.615958231588000000e+12 1.018025977000000012e+03
1.615958231598000000e+12 1.018026416000000040e+03
1.615958231608000000e+12 1.018026855000000069e+03
1.615958231618000000e+12 1.018027293999999983e+03
1.615958231628000000e+12 1.018027733000000012e+03
1.615958231638000000e+12 1.018028172000000040e+03
1.615958231648000000e+12 1.018028610999999955e+03
1.615958231658000000e+12 1.018029049999999984e+03
1.615958231668000000e+12 1.018029364999999984e+03
1.615958231678000000e+12 1.018029679999999985e+03
1.615958231688000000e+12 1.018029994999999985e+03
1.615958231698000000e+12 1.018030309999999986e+03
1.615958231708000000e+12 1.018030624999999986e+03
1.615958231718000000e+12 1.018030939999999987e+03
1.615958231728000000e+12 1.018031254999999987e+03
1.615958231738000000e+12 1.018031569999999988e+03
1.615958231748000000e+12 1.018031884999999988e+03
1.615958231758000000e+12 1.018032199999999989e+03
1.615958231768000000e+12 1.018034279999999967e+03
1.615958231778000000e+12 1.018036359999999945e+03
1.615958231788000000e+12 1.018038440000000037e+03
1.615958231798000000e+12 1.018040520000000015e+03
1.615958231808000000e+12 1.018042599999999993e+03
1.615958231818000000e+12 1.018044679999999971e+03
1.615958231828000000e+12 1.018046759999999949e+03
1.615958231838000000e+12 1.018048840000000041e+03
1.615958231848000000e+12 1.018050920000000019e+03
1.615958231858000000e+12 1.018052999999999997e+03
1.615958231868000000e+12 1.018054729999999950e+03
1.615958231878000000e+12 1.018056460000000015e+03
1.615958231888000000e+12 1.018058189999999968e+03
1.615958231898000000e+12 1.018059920000000034e+03
1.615958231908000000e+12 1.018061649999999986e+03
1.615958231918000000e+12 1.018063379999999938e+03
1.615958231928000000e+12 1.018065110000000004e+03
1.615958231938000000e+12 1.018066839999999956e+03
1.615958231948000000e+12 1.018068570000000022e+03
1.615958231958000000e+12 1.018070299999999975e+03
1.615958231968000000e+12 1.018071374999999989e+03
1.615958231978000000e+12 1.018072450000000003e+03
1.615958231988000000e+12 1.018073525000000018e+03
1.615958231998000000e+12 1.018074600000000032e+03
1.615958232008000000e+12 1.018075675000000047e+03
1.615958232018000000e+12 1.018076749999999947e+03
1.615958232028000000e+12 1.018077824999999962e+03
1.615958232038000000e+12 1.018078899999999976e+03
1.615958232048000000e+12 1.018079974999999990e+03
1.615958232058000000e+12 1.018081050000000005e+03
1.615958232068000000e+12 1.018082930000000033e+03
1.615958232078000000e+12 1.018084809999999948e+03
1.615958232088000000e+12 1.018086689999999976e+03
1.615958232098000000e+12 1.018088570000000004e+03
1.615958232108000000e+12 1.018090449999999919e+03
1.615958232118000000e+12 1.018092329999999947e+03
1.615958232128000000e+12 1.018094209999999975e+03
1.615958232138000000e+12 1.018096090000000004e+03
1.615958232148000000e+12 1.018097969999999918e+03
1.615958232158000000e+12 1.018099849999999947e+03
1.615958232168000000e+12 1.018100020999999970e+03
1.615958232178000000e+12 1.018100191999999993e+03
1.615958232188000000e+12 1.018100362999999902e+03
1.615958232198000000e+12 1.018100533999999925e+03
1.615958232208000000e+12 1.018100704999999948e+03
1.615958232218000000e+12 1.018100875999999971e+03
1.615958232228000000e+12 1.018101046999999994e+03
1.615958232238000000e+12 1.018101217999999903e+03
1.615958232248000000e+12 1.018101388999999926e+03
1.615958232258000000e+12 1.018101559999999949e+03
1.615958232268000000e+12 1.018099583999999936e+03
1.615958232278000000e+12 1.018097607999999923e+03
1.615958232288000000e+12 1.018095632000000023e+03
1.615958232298000000e+12 1.018093656000000010e+03
1.615958232308000000e+12 1.018091679999999997e+03
1.615958232318000000e+12 1.018089703999999983e+03
1.615958232328000000e+12 1.018087727999999970e+03
1.615958232338000000e+12 1.018085752000000070e+03
1.615958232348000000e+12 1.018083776000000057e+03
1.615958232358000000e+12 1.018081800000000044e+03
1.615958232368000000e+12 1.018079943000000071e+03
1.615958232378000000e+12 1.018078085999999985e+03
1.615958232388000000e+12 1.018076229000000012e+03
1.615958232398000000e+12 1.018074372000000039e+03
1.615958232408000000e+12 1.018072515000000067e+03
1.615958232418000000e+12 1.018070657999999980e+03
1.615958232428000000e+12 1.018068801000000008e+03
1.615958232438000000e+12 1.018066944000000035e+03
1.615958232448000000e+12 1.018065086999999949e+03
1.615958232458000000e+12 1.018063229999999976e+03
1.615958232468000000e+12 1.018062426999999957e+03
1.615958232478000000e+12 1.018061623999999938e+03
1.615958232488000000e+12 1.018060821000000033e+03
1.615958232498000000e+12 1.018060018000000014e+03
1.615958232508000000e+12 1.018059214999999995e+03
1.615958232518000000e+12 1.018058411999999976e+03
1.615958232528000000e+12 1.018057608999999957e+03
1.615958232538000000e+12 1.018056806000000051e+03
1.615958232548000000e+12 1.018056003000000032e+03
1.615958232558000000e+12 1.018055200000000013e+03
1.615958232568000000e+12 1.018056590000000028e+03
1.615958232578000000e+12 1.018057980000000043e+03
1.615958232588000000e+12 1.018059370000000058e+03
1.615958232598000000e+12 1.018060760000000073e+03
1.615958232608000000e+12 1.018062149999999974e+03
1.615958232618000000e+12 1.018063539999999989e+03
1.615958232628000000e+12 1.018064930000000004e+03
1.615958232638000000e+12 1.018066320000000019e+03
1.615958232648000000e+12 1.018067710000000034e+03
1.615958232658000000e+12 1.018069100000000049e+03
1.615958232668000000e+12 1.018070270000000050e+03
1.615958232678000000e+12 1.018071440000000052e+03
1.615958232688000000e+12 1.018072610000000054e+03
1.615958232698000000e+12 1.018073780000000056e+03
1.615958232708000000e+12 1.018074949999999944e+03
1.615958232718000000e+12 1.018076119999999946e+03
1.615958232728000000e+12 1.018077289999999948e+03
1.615958232738000000e+12 1.018078459999999950e+03
1.615958232748000000e+12 1.018079629999999952e+03
1.615958232758000000e+12 1.018080799999999954e+03
1.615958232768000000e+12 1.018079946999999947e+03
1.615958232778000000e+12 1.018079093999999941e+03
1.615958232788000000e+12 1.018078240999999935e+03
1.615958232798000000e+12 1.018077387999999928e+03
1.615958232808000000e+12 1.018076534999999922e+03
1.615958232818000000e+12 1.018075682000000029e+03
1.615958232828000000e+12 1.018074829000000022e+03
1.615958232838000000e+12 1.018073976000000016e+03
1.615958232848000000e+12 1.018073123000000010e+03
1.615958232858000000e+12 1.018072270000000003e+03
1.615958232868000000e+12 1.018071707999999944e+03
1.615958232878000000e+12 1.018071145999999999e+03
1.615958232888000000e+12 1.018070584000000053e+03
1.615958232898000000e+12 1.018070021999999994e+03
1.615958232908000000e+12 1.018069459999999935e+03
1.615958232918000000e+12 1.018068897999999990e+03
1.615958232928000000e+12 1.018068336000000045e+03
1.615958232938000000e+12 1.018067773999999986e+03
1.615958232948000000e+12 1.018067211999999927e+03
1.615958232958000000e+12 1.018066649999999981e+03
1.615958232968000000e+12 1.018065235000000030e+03
1.615958232978000000e+12 1.018063819999999964e+03
1.615958232988000000e+12 1.018062405000000012e+03
1.615958232998000000e+12 1.018060989999999947e+03
1.615958233008000000e+12 1.018059574999999995e+03
1.615958233018000000e+12 1.018058160000000044e+03
1.615958233028000000e+12 1.018056744999999978e+03
1.615958233038000000e+12 1.018055330000000026e+03
1.615958233048000000e+12 1.018053914999999961e+03
1.615958233058000000e+12 1.018052500000000009e+03
1.615958233068000000e+12 1.018053819999999973e+03
1.615958233078000000e+12 1.018055140000000051e+03
1.615958233088000000e+12 1.018056460000000015e+03
1.615958233098000000e+12 1.018057779999999980e+03
1.615958233108000000e+12 1.018059099999999944e+03
1.615958233118000000e+12 1.018060420000000022e+03
1.615958233128000000e+12 1.018061739999999986e+03
1.615958233138000000e+12 1.018063059999999950e+03
1.615958233148000000e+12 1.018064380000000028e+03
1.615958233158000000e+12 1.018065699999999993e+03
1.615958233168000000e+12 1.018066550000000007e+03
1.615958233178000000e+12 1.018067400000000021e+03
1.615958233188000000e+12 1.018068250000000035e+03
1.615958233198000000e+12 1.018069100000000049e+03
1.615958233208000000e+12 1.018069950000000063e+03
1.615958233218000000e+12 1.018070799999999963e+03
1.615958233228000000e+12 1.018071649999999977e+03
1.615958233238000000e+12 1.018072499999999991e+03
1.615958233248000000e+12 1.018073350000000005e+03
1.615958233258000000e+12 1.018074200000000019e+03
1.615958233268000000e+12 1.018073520000000030e+03
1.615958233278000000e+12 1.018072840000000042e+03
1.615958233288000000e+12 1.018072160000000054e+03
1.615958233298000000e+12 1.018071480000000065e+03
1.615958233308000000e+12 1.018070799999999963e+03
1.615958233318000000e+12 1.018070119999999974e+03
1.615958233328000000e+12 1.018069439999999986e+03
1.615958233338000000e+12 1.018068759999999997e+03
1.615958233348000000e+12 1.018068080000000009e+03
1.615958233358000000e+12 1.018067400000000021e+03
1.615958233368000000e+12 1.018066007000000013e+03
1.615958233378000000e+12 1.018064614000000006e+03
1.615958233388000000e+12 1.018063220999999999e+03
1.615958233398000000e+12 1.018061827999999991e+03
1.615958233408000000e+12 1.018060434999999984e+03
1.615958233418000000e+12 1.018059041999999977e+03
1.615958233428000000e+12 1.018057648999999969e+03
1.615958233438000000e+12 1.018056255999999962e+03
1.615958233448000000e+12 1.018054862999999955e+03
1.615958233458000000e+12 1.018053469999999948e+03
1.615958233468000000e+12 1.018052687999999989e+03
1.615958233478000000e+12 1.018051905999999917e+03
1.615958233488000000e+12 1.018051123999999959e+03
1.615958233498000000e+12 1.018050342000000001e+03
1.615958233508000000e+12 1.018049559999999929e+03
1.615958233518000000e+12 1.018048777999999970e+03
1.615958233528000000e+12 1.018047996000000012e+03
1.615958233538000000e+12 1.018047214000000054e+03
1.615958233548000000e+12 1.018046431999999982e+03
1.615958233558000000e+12 1.018045650000000023e+03
1.615958233568000000e+12 1.018045775000000049e+03
1.615958233578000000e+12 1.018045900000000074e+03
1.615958233588000000e+12 1.018046024999999986e+03
1.615958233598000000e+12 1.018046150000000011e+03
1.615958233608000000e+12 1.018046275000000037e+03
1.615958233618000000e+12 1.018046400000000062e+03
1.615958233628000000e+12 1.018046525000000088e+03
1.615958233638000000e+12 1.018046650000000000e+03
1.615958233648000000e+12 1.018046775000000025e+03
1.615958233658000000e+12 1.018046900000000051e+03
1.615958233668000000e+12 1.018047435000000064e+03
1.615958233678000000e+12 1.018047970000000078e+03
1.615958233688000000e+12 1.018048504999999977e+03
1.615958233698000000e+12 1.018049039999999991e+03
1.615958233708000000e+12 1.018049575000000004e+03
1.615958233718000000e+12 1.018050110000000018e+03
1.615958233728000000e+12 1.018050645000000031e+03
1.615958233738000000e+12 1.018051179999999931e+03
1.615958233748000000e+12 1.018051714999999945e+03
1.615958233758000000e+12 1.018052249999999958e+03
1.615958233768000000e+12 1.018052249999999958e+03
1.615958233778000000e+12 1.018052249999999958e+03
1.615958233788000000e+12 1.018052249999999958e+03
1.615958233798000000e+12 1.018052249999999958e+03
1.615958233808000000e+12 1.018052249999999958e+03
1.615958233818000000e+12 1.018052249999999958e+03
1.615958233828000000e+12 1.018052249999999958e+03
1.615958233838000000e+12 1.018052249999999958e+03
1.615958233848000000e+12 1.018052249999999958e+03
1.615958233858000000e+12 1.018052249999999958e+03
1.615958233868000000e+12 1.018052094545454452e+03
1.615958233878000000e+12 1.018051921818181768e+03
1.615958233888000000e+12 1.018051749090909084e+03
1.615958233898000000e+12 1.018051576363636286e+03
1.615958233908000000e+12 1.018051403636363602e+03
1.615958233918000000e+12 1.018051230909090918e+03
1.615958233928000000e+12 1.018051058181818121e+03
1.615958233938000000e+12 1.018050885454545437e+03
1.615958233948000000e+12 1.018050712727272639e+03
1.615958233958000000e+12 1.018050539999999955e+03
1.615958233968000000e+12 1.018050270999999952e+03
1.615958233978000000e+12 1.018050001999999949e+03
1.615958233988000000e+12 1.018049732999999947e+03
1.615958233998000000e+12 1.018049463999999944e+03
1.615958234008000000e+12 1.018049195000000054e+03
1.615958234018000000e+12 1.018048926000000051e+03
1.615958234028000000e+12 1.018048657000000048e+03
1.615958234038000000e+12 1.018048388000000045e+03
1.615958234048000000e+12 1.018048119000000042e+03
1.615958234058000000e+12 1.018047850000000039e+03
1.615958234068000000e+12 1.018045702000000006e+03
1.615958234078000000e+12 1.018043554000000086e+03
1.615958234088000000e+12 1.018041406000000052e+03
1.615958234098000000e+12 1.018039258000000018e+03
1.615958234108000000e+12 1.018037109999999984e+03
1.615958234118000000e+12 1.018034962000000064e+03
1.615958234128000000e+12 1.018032814000000030e+03
1.615958234138000000e+12 1.018030665999999997e+03
1.615958234148000000e+12 1.018028518000000076e+03
1.615958234158000000e+12 1.018026370000000043e+03
1.615958234168000000e+12 1.018025103000000058e+03
1.615958234178000000e+12 1.018023836000000074e+03
1.615958234188000000e+12 1.018022568999999976e+03
1.615958234198000000e+12 1.018021301999999991e+03
1.615958234208000000e+12 1.018020035000000007e+03
1.615958234218000000e+12 1.018018768000000023e+03
1.615958234228000000e+12 1.018017501000000038e+03
1.615958234238000000e+12 1.018016233999999940e+03
1.615958234248000000e+12 1.018014966999999956e+03
1.615958234258000000e+12 1.018013699999999972e+03
1.615958234268000000e+12 1.018014919999999961e+03
1.615958234278000000e+12 1.018016139999999950e+03
1.615958234288000000e+12 1.018017359999999940e+03
1.615958234298000000e+12 1.018018579999999929e+03
1.615958234308000000e+12 1.018019800000000032e+03
1.615958234318000000e+12 1.018021020000000021e+03
1.615958234328000000e+12 1.018022240000000011e+03
1.615958234338000000e+12 1.018023460000000000e+03
1.615958234348000000e+12 1.018024679999999989e+03
1.615958234358000000e+12 1.018025899999999979e+03
1.615958234368000000e+12 1.018026240000000030e+03
1.615958234378000000e+12 1.018026579999999967e+03
1.615958234388000000e+12 1.018026920000000018e+03
1.615958234398000000e+12 1.018027259999999956e+03
1.615958234408000000e+12 1.018027600000000007e+03
1.615958234418000000e+12 1.018027940000000058e+03
1.615958234428000000e+12 1.018028279999999995e+03
1.615958234438000000e+12 1.018028620000000046e+03
1.615958234448000000e+12 1.018028959999999984e+03
1.615958234458000000e+12 1.018029300000000035e+03
1.615958234468000000e+12 1.018031595000000038e+03
1.615958234478000000e+12 1.018033890000000042e+03
1.615958234488000000e+12 1.018036185000000046e+03
1.615958234498000000e+12 1.018038480000000050e+03
1.615958234508000000e+12 1.018040774999999940e+03
1.615958234518000000e+12 1.018043069999999943e+03
1.615958234528000000e+12 1.018045364999999947e+03
1.615958234538000000e+12 1.018047659999999951e+03
1.615958234548000000e+12 1.018049954999999954e+03
1.615958234558000000e+12 1.018052249999999958e+03
1.615958234568000000e+12 1.018053814999999986e+03
1.615958234578000000e+12 1.018055380000000014e+03
1.615958234588000000e+12 1.018056944999999928e+03
1.615958234598000000e+12 1.018058509999999956e+03
1.615958234608000000e+12 1.018060074999999983e+03
1.615958234618000000e+12 1.018061640000000011e+03
1.615958234628000000e+12 1.018063205000000039e+03
1.615958234638000000e+12 1.018064769999999953e+03
1.615958234648000000e+12 1.018066334999999981e+03
1.615958234658000000e+12 1.018067900000000009e+03
1.615958234668000000e+12 1.018066163999999958e+03
1.615958234678000000e+12 1.018064428000000021e+03
1.615958234688000000e+12 1.018062691999999970e+03
1.615958234698000000e+12 1.018060956000000033e+03
1.615958234708000000e+12 1.018059219999999982e+03
1.615958234718000000e+12 1.018057483999999931e+03
1.615958234728000000e+12 1.018055747999999994e+03
1.615958234738000000e+12 1.018054011999999943e+03
1.615958234748000000e+12 1.018052276000000006e+03
1.615958234758000000e+12 1.018050539999999955e+03
1.615958234768000000e+12 1.018050539999999955e+03
1.615958234778000000e+12 1.018050539999999955e+03
1.615958234788000000e+12 1.018050539999999955e+03
1.615958234798000000e+12 1.018050539999999955e+03
1.615958234808000000e+12 1.018050539999999955e+03
1.615958234818000000e+12 1.018050539999999955e+03
1.615958234828000000e+12 1.018050539999999955e+03
1.615958234838000000e+12 1.018050539999999955e+03
1.615958234848000000e+12 1.018050539999999955e+03
1.615958234858000000e+12 1.018050539999999955e+03
1.615958234868000000e+12 1.018049585999999977e+03
1.615958234878000000e+12 1.018048631999999998e+03
1.615958234888000000e+12 1.018047678000000019e+03
1.615958234898000000e+12 1.018046724000000040e+03
1.615958234908000000e+12 1.018045769999999948e+03
1.615958234918000000e+12 1.018044815999999969e+03
1.615958234928000000e+12 1.018043861999999990e+03
1.615958234938000000e+12 1.018042908000000011e+03
1.615958234948000000e+12 1.018041954000000032e+03
1.615958234958000000e+12 1.018041000000000054e+03
1.615958234968000000e+12 1.018040635000000066e+03
1.615958234978000000e+12 1.018040270000000078e+03
1.615958234988000000e+12 1.018039904999999976e+03
1.615958234998000000e+12 1.018039539999999988e+03
1.615958235008000000e+12 1.018039175000000000e+03
1.615958235018000000e+12 1.018038810000000012e+03
1.615958235028000000e+12 1.018038445000000024e+03
1.615958235038000000e+12 1.018038079999999923e+03
1.615958235048000000e+12 1.018037714999999935e+03
1.615958235058000000e+12 1.018037349999999947e+03
1.615958235068000000e+12 1.018037349999999947e+03
1.615958235078000000e+12 1.018037349999999947e+03
1.615958235088000000e+12 1.018037349999999947e+03
1.615958235098000000e+12 1.018037349999999947e+03
1.615958235108000000e+12 1.018037349999999947e+03
1.615958235118000000e+12 1.018037349999999947e+03
1.615958235128000000e+12 1.018037349999999947e+03
1.615958235138000000e+12 1.018037349999999947e+03
1.615958235148000000e+12 1.018037349999999947e+03
1.615958235158000000e+12 1.018037349999999947e+03
1.615958235168000000e+12 1.018038180000000011e+03
1.615958235178000000e+12 1.018039009999999962e+03
1.615958235188000000e+12 1.018039839999999913e+03
1.615958235198000000e+12 1.018040669999999977e+03
1.615958235208000000e+12 1.018041500000000042e+03
1.615958235218000000e+12 1.018042329999999993e+03
1.615958235228000000e+12 1.018043159999999943e+03
1.615958235238000000e+12 1.018043990000000008e+03
1.615958235248000000e+12 1.018044820000000072e+03
1.615958235258000000e+12 1.018045650000000023e+03
1.615958235268000000e+12 1.018046505000000025e+03
1.615958235278000000e+12 1.018047360000000026e+03
1.615958235288000000e+12 1.018048215000000027e+03
1.615958235298000000e+12 1.018049070000000029e+03
1.615958235308000000e+12 1.018049925000000030e+03
1.615958235318000000e+12 1.018050780000000032e+03
1.615958235328000000e+12 1.018051635000000033e+03
1.615958235338000000e+12 1.018052490000000034e+03
1.615958235348000000e+12 1.018053345000000036e+03
1.615958235358000000e+12 1.018054200000000037e+03
1.615958235368000000e+12 1.018054200000000037e+03
1.615958235378000000e+12 1.018054200000000037e+03
1.615958235388000000e+12 1.018054200000000037e+03
1.615958235398000000e+12 1.018054200000000037e+03
1.615958235408000000e+12 1.018054200000000037e+03
1.615958235418000000e+12 1.018054200000000037e+03
1.615958235428000000e+12 1.018054200000000037e+03
1.615958235438000000e+12 1.018054200000000037e+03
1.615958235448000000e+12 1.018054200000000037e+03
1.615958235458000000e+12 1.018054200000000037e+03
1.615958235468000000e+12 1.018054030000000012e+03
1.615958235478000000e+12 1.018053859999999986e+03
1.615958235488000000e+12 1.018053690000000074e+03
1.615958235498000000e+12 1.018053520000000049e+03
1.615958235508000000e+12 1.018053350000000023e+03
1.615958235518000000e+12 1.018053179999999998e+03
1.615958235528000000e+12 1.018053009999999972e+03
1.615958235538000000e+12 1.018052840000000060e+03
1.615958235548000000e+12 1.018052670000000035e+03
1.615958235558000000e+12 1.018052500000000009e+03
1.615958235568000000e+12 1.018049009999999953e+03
1.615958235578000000e+12 1.018045520000000010e+03
1.615958235588000000e+12 1.018042030000000068e+03
1.615958235598000000e+12 1.018038540000000012e+03
1.615958235608000000e+12 1.018035049999999956e+03
1.615958235618000000e+12 1.018031560000000013e+03
1.615958235628000000e+12 1.018028070000000071e+03
1.615958235638000000e+12 1.018024580000000014e+03
1.615958235648000000e+12 1.018021089999999958e+03
1.615958235658000000e+12 1.018017600000000016e+03
1.615958235668000000e+12 1.018017600000000016e+03
1.615958235678000000e+12 1.018017600000000016e+03
1.615958235688000000e+12 1.018017600000000016e+03
1.615958235698000000e+12 1.018017600000000016e+03
1.615958235708000000e+12 1.018017600000000016e+03
1.615958235718000000e+12 1.018017600000000016e+03
1.615958235728000000e+12 1.018017600000000016e+03
1.615958235738000000e+12 1.018017600000000016e+03
1.615958235748000000e+12 1.018017600000000016e+03
1.615958235758000000e+12 1.018017600000000016e+03
1.615958235768000000e+12 1.018018839999999955e+03
1.615958235778000000e+12 1.018020080000000007e+03
1.615958235788000000e+12 1.018021320000000060e+03
1.615958235798000000e+12 1.018022559999999999e+03
1.615958235808000000e+12 1.018023799999999937e+03
1.615958235818000000e+12 1.018025039999999990e+03
1.615958235828000000e+12 1.018026280000000042e+03
1.615958235838000000e+12 1.018027519999999981e+03
1.615958235848000000e+12 1.018028759999999920e+03
1.615958235858000000e+12 1.018029999999999973e+03
1.615958235868000000e+12 1.018027658415841529e+03
1.615958235878000000e+12 1.018025316831683199e+03
1.615958235888000000e+12 1.018022975247524755e+03
1.615958235898000000e+12 1.018020633663366311e+03
1.615958235908000000e+12 1.018018292079207868e+03
1.615958235918000000e+12 1.018015950495049537e+03
1.615958235928000000e+12 1.018013608910891094e+03
1.615958235938000000e+12 1.018011267326732650e+03
1.615958235948000000e+12 1.018008925742574206e+03
1.615958235958000000e+12 1.018006584158415876e+03
1.615958235968000000e+12 1.018006349999999998e+03
1.615958235978000000e+12 1.018006349999999998e+03
1.615958235988000000e+12 1.018006349999999998e+03
1.615958235998000000e+12 1.018006349999999998e+03
1.615958236008000000e+12 1.018006349999999998e+03
1.615958236018000000e+12 1.018006349999999998e+03
1.615958236028000000e+12 1.018006349999999998e+03
1.615958236038000000e+12 1.018006349999999998e+03
1.615958236048000000e+12 1.018006349999999998e+03
1.615958236058000000e+12 1.018006349999999998e+03
1.615958236068000000e+12 1.018006645000000049e+03
1.615958236078000000e+12 1.018006939999999986e+03
1.615958236088000000e+12 1.018007235000000037e+03
1.615958236098000000e+12 1.018007529999999974e+03
1.615958236108000000e+12 1.018007825000000025e+03
1.615958236118000000e+12 1.018008120000000076e+03
1.615958236128000000e+12 1.018008415000000014e+03
1.615958236138000000e+12 1.018008710000000065e+03
1.615958236148000000e+12 1.018009005000000002e+03
1.615958236158000000e+12 1.018009300000000053e+03
1.615958236168000000e+12 1.018008640000000014e+03
1.615958236178000000e+12 1.018007980000000089e+03
1.615958236188000000e+12 1.018007320000000050e+03
1.615958236198000000e+12 1.018006660000000011e+03
1.615958236208000000e+12 1.018006000000000085e+03
1.615958236218000000e+12 1.018005340000000047e+03
1.615958236228000000e+12 1.018004680000000008e+03
1.615958236238000000e+12 1.018004019999999969e+03
1.615958236248000000e+12 1.018003360000000043e+03
1.615958236258000000e+12 1.018002700000000004e+03
1.615958236268000000e+12 1.018002700000000004e+03
1.615958236278000000e+12 1.018002700000000004e+03
1.615958236288000000e+12 1.018002700000000004e+03
1.615958236298000000e+12 1.018002700000000004e+03
1.615958236308000000e+12 1.018002700000000004e+03
1.615958236318000000e+12 1.018002700000000004e+03
1.615958236328000000e+12 1.018002700000000004e+03
1.615958236338000000e+12 1.018002700000000004e+03
1.615958236348000000e+12 1.018002700000000004e+03
1.615958236358000000e+12 1.018002700000000004e+03
1.615958236368000000e+12 1.018001989999999978e+03
1.615958236378000000e+12 1.018001279999999952e+03
1.615958236388000000e+12 1.018000570000000039e+03
1.615958236398000000e+12 1.017999860000000012e+03
1.615958236408000000e+12 1.017999149999999986e+03
1.615958236418000000e+12 1.017998439999999960e+03
1.615958236428000000e+12 1.017997729999999933e+03
1.615958236438000000e+12 1.017997020000000020e+03
1.615958236448000000e+12 1.017996309999999994e+03
1.615958236458000000e+12 1.017995599999999968e+03
1.615958236468000000e+12 1.017994479999999953e+03
1.615958236478000000e+12 1.017993359999999939e+03
1.615958236488000000e+12 1.017992240000000038e+03
1.615958236498000000e+12 1.017991120000000024e+03
1.615958236508000000e+12 1.017990000000000009e+03
1.615958236518000000e+12 1.017988879999999995e+03
1.615958236528000000e+12 1.017987759999999980e+03
1.615958236538000000e+12 1.017986640000000079e+03
1.615958236548000000e+12 1.017985520000000065e+03
1.615958236558000000e+12 1.017984400000000051e+03
1.615958236568000000e+12 1.017984400000000051e+03
1.615958236578000000e+12 1.017984400000000051e+03
1.615958236588000000e+12 1.017984400000000051e+03
1.615958236598000000e+12 1.017984400000000051e+03
1.615958236608000000e+12 1.017984400000000051e+03
1.615958236618000000e+12 1.017984400000000051e+03
1.615958236628000000e+12 1.017984400000000051e+03
1.615958236638000000e+12 1.017984400000000051e+03
1.615958236648000000e+12 1.017984400000000051e+03
1.615958236658000000e+12 1.017984400000000051e+03
1.615958236668000000e+12 1.017986546000000089e+03
1.615958236678000000e+12 1.017988692000000015e+03
1.615958236688000000e+12 1.017990838000000053e+03
1.615958236698000000e+12 1.017992983999999979e+03
1.615958236708000000e+12 1.017995130000000017e+03
1.615958236718000000e+12 1.017997276000000056e+03
1.615958236728000000e+12 1.017999421999999981e+03
1.615958236738000000e+12 1.018001568000000020e+03
1.615958236748000000e+12 1.018003713999999945e+03
1.615958236758000000e+12 1.018005859999999984e+03
1.615958236768000000e+12 1.018006423999999924e+03
1.615958236778000000e+12 1.018006987999999978e+03
