1.606391908305000000e+12 4.213923699999999606e-01 2.517579899999999871e+00 9.468159499999998729e+00
1.606391908315000000e+12 3.040729050000000044e-01 2.548705550000000208e+00 9.117398500000000183e+00
1.606391908325000000e+12 1.101366450000000052e-01 2.603773799999999916e+00 9.055146999999999835e+00
1.606391908335000000e+12 -3.711125899999999367e-02 2.555888399999999727e+00 9.053950000000000387e+00
1.606391908345000000e+12 -5.746259499999999826e-02 2.481665850000000173e+00 9.099441500000001071e+00
1.606391908355000000e+12 3.591412300000000092e-03 2.433780449999999984e+00 9.255069500000001170e+00
1.606391908365000000e+12 5.027977200000000035e-02 2.360754949999999575e+00 9.361613999999999436e+00
1.606391908375000000e+12 9.337671999999999639e-02 2.330826499999999690e+00 9.571113499999999163e+00
1.606391908385000000e+12 1.017566805000000019e-01 2.376317699999999977e+00 9.641745000000000232e+00
1.606391908395000000e+12 8.379961799999999239e-02 2.382303450000000211e+00 9.736318499999999432e+00
1.606391908405000000e+12 1.161223274999999971e-01 2.411034799999999922e+00 9.817723499999999603e+00
1.606391908415000000e+12 1.436564833333333346e-01 2.465304866666666594e+00 1.002163633333333337e+01
1.606391908425000000e+12 1.975276699999999885e-01 2.480468799999999696e+00 1.006313699999999933e+01
1.606391908435000000e+12 1.711906499999999998e-01 2.513988649999999936e+00 9.811737999999998294e+00
1.606391908445000000e+12 1.376707999999999821e-01 2.535537000000000152e+00 9.574704749999998654e+00
1.606391908455000000e+12 7.422251800000000121e-02 2.592999700000000018e+00 9.283800499999999900e+00
1.606391908465000000e+12 1.516373999999999847e-02 2.602576800000000024e+00 9.076695666666665829e+00
1.606391908475000000e+12 7.781393000000000337e-02 2.577436800000000083e+00 9.031204999999999927e+00
1.606391908485000000e+12 2.142875949999999974e-01 2.583422500000000177e+00 9.097047500000000397e+00
1.606391908495000000e+12 2.705530500000000171e-01 2.521171299999999782e+00 9.203592000000000439e+00
1.606391908505000000e+12 2.358360750000000061e-01 2.529551350000000198e+00 9.247886999999998636e+00
1.606391908515000000e+12 1.324832066666666586e-01 2.581826433333333615e+00 9.254670000000000840e+00
1.606391908525000000e+12 1.053480900000000053e-01 2.594196850000000332e+00 9.222746499999999514e+00
1.606391908535000000e+12 1.256994300000000009e-01 2.572648299999999999e+00 9.176058000000001158e+00
1.606391908545000000e+12 1.771763399999999877e-01 2.540325600000000072e+00 9.122187000000000268e+00
1.606391908555000000e+12 1.484450400000000003e-01 2.502017150000000356e+00 9.128172500000001577e+00
1.606391908565000000e+12 7.901107000000000269e-02 2.466102999999999934e+00 9.201197999999999766e+00
1.606391908575000000e+12 -5.985686499999998481e-03 2.437371699999999919e+00 9.326897750000000542e+00
1.606391908585000000e+12 -2.992843450000000002e-02 2.454131700000000027e+00 9.536396500000000387e+00
1.606391908595000000e+12 -9.577099799999998914e-03 2.391880500000000076e+00 9.525622500000000770e+00
1.606391908605000000e+12 4.788549649999999935e-02 2.367937799999999982e+00 9.531607999999998526e+00
1.606391908615000000e+12 5.666450400000000442e-02 2.404650066666666586e+00 9.423067666666666398e+00
1.606391908625000000e+12 1.436564880000000023e-02 2.434977500000000017e+00 9.383162999999999698e+00
1.606391908635000000e+12 9.577099200000001311e-03 2.442160300000000284e+00 9.684841500000000991e+00
1.606391908645000000e+12 2.154847199999999907e-02 2.403851949999999960e+00 9.646532999999999802e+00
1.606391908655000000e+12 5.387118400000000251e-02 2.407443250000000035e+00 9.654913499999999260e+00
1.606391908665000000e+12 5.506831999999999699e-02 2.442160400000000120e+00 9.615408000000000399e+00
1.606391908675000000e+12 3.830839749999999377e-02 2.452934500000000018e+00 9.614210499999998660e+00
1.606391908685000000e+12 5.506831999999999699e-02 2.502017299999999889e+00 9.589069999999999538e+00
1.606391908695000000e+12 5.865973299999999169e-02 2.515185749999999665e+00 9.498087749999999829e+00
1.606391908705000000e+12 1.245022900000000016e-01 2.518777099999999880e+00 9.440625000000000711e+00
1.606391908715000000e+12 8.858817050000000748e-02 2.539128449999999759e+00 9.324503499999998724e+00
1.606391908725000000e+12 4.549122199999999783e-02 2.564268400000000003e+00 9.294575000000000031e+00
1.606391908735000000e+12 6.823683499999999569e-02 2.565465450000000036e+00 9.252674999999999983e+00
1.606391908745000000e+12 6.584255799999999548e-02 2.573845399999999728e+00 9.201197999999999766e+00
1.606391908755000000e+12 2.753416049999999823e-02 2.597787999999999986e+00 9.143735500000000016e+00
1.606391908765000000e+12 -2.873129899999999834e-02 2.583422500000000177e+00 9.176057499999998868e+00
1.606391908775000000e+12 -4.908263350000000025e-02 2.527157050000000016e+00 9.307743500000000836e+00
1.606391908785000000e+12 -5.746259499999999826e-02 2.485257299999999780e+00 9.450202499999999617e+00
1.606391908795000000e+12 -8.220343200000000683e-02 2.464506833333333535e+00 9.643341333333333765e+00
1.606391908805000000e+12 -1.245022949999999989e-01 2.463708699999999752e+00 9.669278999999999513e+00
1.606391908815000000e+12 -1.348774766666666625e-01 2.475680266666666629e+00 9.560339333333333300e+00
1.606391908825000000e+12 -1.340793899999999927e-01 2.469694449999999986e+00 9.432245500000000504e+00
1.606391908835000000e+12 -2.952938933333332933e-02 2.471689633333333358e+00 9.354431666666666700e+00
1.606391908845000000e+12 8.619389499999999260e-02 2.463708850000000172e+00 9.391543000000000418e+00
1.606391908855000000e+12 1.795706066666666600e-01 2.470891466666666592e+00 9.483722666666666967e+00
1.606391908865000000e+12 2.047104949999999923e-01 2.474483000000000210e+00 9.484919500000000170e+00
1.606391908875000000e+12 1.731858733333333511e-01 2.498824799999999957e+00 9.461376500000000078e+00
1.606391908885000000e+12 1.089395025000000072e-01 2.530748350000000091e+00 9.421471499999999111e+00
1.606391908895000000e+12 6.943396999999999764e-02 2.545114100000000157e+00 9.341662666666666226e+00
1.606391908905000000e+12 1.029538150000000041e-01 2.525959949999999843e+00 9.289786499999999947e+00
1.606391908915000000e+12 1.077423700000000040e-01 2.502017299999999889e+00 9.196408999999999168e+00
1.606391908925000000e+12 8.858816999999999386e-02 2.492440099999999603e+00 9.283800499999999900e+00
1.606391908935000000e+12 2.873129799999999887e-02 2.482863000000000042e+00 9.404711999999999961e+00
1.606391908945000000e+12 -4.788549500000001055e-03 2.476877350000000089e+00 9.443020000000000636e+00
1.606391908955000000e+12 -1.915419800000000075e-02 2.482863000000000042e+00 9.464567999999999870e+00
1.606391908965000000e+12 -2.753416000000000197e-02 2.464905850000000065e+00 9.510059500000000554e+00
1.606391908975000000e+12 2.992843400000000376e-02 2.440963149999999970e+00 9.622590500000001157e+00
1.606391908985000000e+12 3.910648933333333438e-02 2.391082466666666573e+00 9.609022666666666268e+00
1.606391908995000000e+12 2.154847249999999881e-02 2.393077599999999805e+00 9.569916499999999715e+00
