1.615958235918000000e+12,5.665640243279666174e+05,5.932846172263994813e+06,1.981700999343372738e+00
1.615958241518000000e+12,5.665722558985302458e+05,5.932847541377043352e+06,1.235808122201540460e-01
1.615958246048000000e+12,5.665751628570272587e+05,5.932849372061967850e+06,3.372587926567200078e+00
1.615958251148000000e+12,5.665838743456359953e+05,5.932849110388474539e+06,3.023034467858644270e+00
1.615958256178000000e+12,5.665896643164677080e+05,5.932847369626570493e+06,4.548272114597600169e-01
1.615958261218000000e+12,5.665950312583892373e+05,5.932850311443972401e+06,1.719378422124623107e+00
1.615958265918000000e+12,5.666004436907146592e+05,5.932846193730852567e+06,3.853958497198212818e+00
1.615958271368000000e+12,5.666068371037859470e+05,5.932847659963504411e+06,8.147760985148234880e+00
1.615958276238000000e+12,5.666068694151761010e+05,5.932848617379888892e+06,8.400890717197315283e+00
1.615958281118000000e+12,nan,nan,1.034108315014216828e+01
1.615958286018000000e+12,5.666053650494799949e+05,5.932854888662062585e+06,7.211664516138115211e+00
1.615958291208000000e+12,5.665957261013765819e+05,5.932855188826682977e+06,9.059690275198203580e+00
1.615958295998000000e+12,5.665940217745306436e+05,5.932854228354607709e+06,9.424039163100106364e+00
1.615958311228000000e+12,5.665881468916230369e+05,5.932850551736641675e+06,7.679654273663024000e+00
1.615958311778000000e+12,5.665912952000866644e+05,5.932852378661244176e+06,6.006158705765253458e+00
1.615958348918000000e+12,5.665883563827046892e+05,5.932851753667091019e+06,1.552342072537496342e+01
1.615958349488000000e+12,5.665919491151238326e+05,5.932856648326466791e+06,1.819901053998695062e+01
1.615958350278000000e+12,5.665882668428032193e+05,5.932851227101941593e+06,2.001184228340444449e+01
1.615958350888000000e+12,5.665876525858923560e+05,5.932854319981303997e+06,2.232811150973305203e+01
1.615958351578000000e+12,5.665879679769956274e+05,5.932851548215661198e+06,1.736026758002483916e+01
1.615958352128000000e+12,5.665868621547634248e+05,5.932852126040354371e+06,1.812606574875563936e+01
1.615958352848000000e+12,5.665879227418180089e+05,5.932850437199514359e+06,1.941644539135705472e+01
1.615958353428000000e+12,5.665887970480665099e+05,5.932853320806832984e+06,2.033182939626748365e+01
1.615958354118000000e+12,5.665870259711267427e+05,5.932849104542320594e+06,1.866164005430266926e+01
1.615958356618000000e+12,5.665862848271266557e+05,5.932848440659985878e+06,1.871770470220083737e+01
1.615958361358000000e+12,5.665815083173665917e+05,5.932842667171414942e+06,1.960283909578864581e+01
1.615958366138000000e+12,5.665800137802879326e+05,5.932839600862799212e+06,1.880192871157720447e+01
1.615958370938000000e+12,5.665762585383926053e+05,5.932837270630437881e+06,2.115392644321936899e+01
1.615958376108000000e+12,5.665705969130361918e+05,5.932830292643997818e+06,2.140767468372256843e+01
1.615958381348000000e+12,5.665734250531663420e+05,5.932829202220784500e+06,1.661428984777182549e+01
1.615958386188000000e+12,5.665756272010944085e+05,5.932831208472394384e+06,1.879588100237160120e+01
1.615958389818000000e+12,5.665848952558789169e+05,5.932834962032485753e+06,2.088831756855014277e+01
