1.615958235918000000e+12,5.665614218937057303e+05,5.932846022423253395e+06,1.799559085645013656e+00
1.615958237268000000e+12,5.665629801489781821e+05,5.932846815602218732e+06,2.008994322151895329e+00
1.615958238478000000e+12,5.665638460758459987e+05,5.932847457382676192e+06,1.178257674916510123e+00
1.615958239118000000e+12,5.665645846731092315e+05,5.932847023613783531e+06,4.565530445774754753e-01
1.615958240308000000e+12,5.665673470127503388e+05,5.932847361721094698e+06,3.152011475838318866e-01
1.615958241518000000e+12,5.665679264548583888e+05,5.932847437135971151e+06,1.426810654590251914e+00
1.615958242028000000e+12,5.665699166443124413e+05,5.932847226980521344e+06,2.186674263488658454e+00
1.615958243198000000e+12,5.665713643269257154e+05,5.932848347970584407e+06,8.016887843808553349e-01
1.615958244348000000e+12,5.665737636613594368e+05,5.932847412654933520e+06,1.556736267253098438e+00
1.615958244978000000e+12,5.665740269387783483e+05,5.932847286773066968e+06,1.755997868361314884e+00
1.615958246048000000e+12,5.665761681559671415e+05,5.932847998455186374e+06,1.372182546601536490e+00
1.615958247188000000e+12,5.665775911087910645e+05,5.932848237238418311e+06,1.802732356371881117e+00
1.615958248298000000e+12,5.665796512038314249e+05,5.932848281451185234e+06,1.260642992880878666e+00
1.615958249408000000e+12,5.665812436405558838e+05,5.932848072595344856e+06,2.168423865796116345e+00
1.615958250028000000e+12,5.665820461872933665e+05,5.932847395965278149e+06,1.692371397656786236e+00
1.615958251148000000e+12,5.665827190954973921e+05,5.932847225438149646e+06,1.325446907458027956e+00
1.615958252248000000e+12,5.665852963058747118e+05,5.932848560135195032e+06,6.536867661745626723e-01
1.615958253408000000e+12,5.665870705267066369e+05,5.932848472608295269e+06,6.215098949498705228e-01
1.615958254008000000e+12,5.665878333665097598e+05,5.932846775550623424e+06,3.891007194128546232e-01
1.615958255088000000e+12,5.665899178405681159e+05,5.932847535088001750e+06,3.333957367186504150e-01
1.615958256178000000e+12,5.665899463857633527e+05,5.932846886776173487e+06,4.220037138115821929e-01
1.615958257348000000e+12,5.665912423197207972e+05,5.932847619720512070e+06,4.799619990049879270e-01
1.615958258218000000e+12,5.665928676088944776e+05,5.932846962607312016e+06,5.643553825044367311e-01
1.615958259418000000e+12,5.665935203323954483e+05,5.932848193813938648e+06,1.826062154805474957e+00
1.615958260068000000e+12,5.665957948009714019e+05,5.932845926911704242e+06,1.731094081174727739e+00
1.615958261218000000e+12,5.665950464606197784e+05,5.932845948399969377e+06,1.986467855315480646e+00
1.615958262448000000e+12,5.665981954624550417e+05,5.932845300027816556e+06,3.101552308252200518e+00
1.615958262938000000e+12,5.665955635947376722e+05,5.932846503855040297e+06,3.784403686284797619e+00
1.615958264118000000e+12,5.665972385107793380e+05,5.932845544867370278e+06,3.622758363942069515e+00
1.615958265258000000e+12,5.665991924619778292e+05,5.932845661968923174e+06,4.861521133335612532e+00
1.615958265918000000e+12,5.665980043741769623e+05,5.932845578091483563e+06,4.878543331435455599e+00
1.615958267078000000e+12,5.665994361255258555e+05,5.932845625756086782e+06,4.255716902234414789e+00
1.615958268258000000e+12,5.665999497532884125e+05,5.932845598743161187e+06,4.782053046224034709e+00
1.615958268938000000e+12,5.666012390487160301e+05,5.932845022690458223e+06,5.864080184224273573e+00
1.615958270268000000e+12,5.666019685481581837e+05,5.932845710586063564e+06,6.342014197068100323e+00
1.615958271368000000e+12,5.666010499755439814e+05,5.932844550766959786e+06,6.373245939673489069e+00
1.615958272038000000e+12,5.666055757729804609e+05,5.932848423083463684e+06,6.259396106545663585e+00
1.615958273228000000e+12,5.666055854570894735e+05,5.932847970582627691e+06,6.334267229902760477e+00
1.615958274398000000e+12,5.666060607663246337e+05,5.932848520430058241e+06,6.174395263362188579e+00
1.615958275018000000e+12,5.666056787662233692e+05,5.932847215847439133e+06,6.639435640327856269e+00
1.615958276238000000e+12,5.666058982181276660e+05,5.932846886465738527e+06,8.157864960126836706e+00
1.615958277518000000e+12,5.666062680832488695e+05,5.932847844378405251e+06,7.813101644052565575e+00
1.615958278158000000e+12,5.666063123376789736e+05,5.932849041150208563e+06,8.232029320152186358e+00
1.615958279418000000e+12,5.666063467369226273e+05,5.932849723655533046e+06,8.080826402452624180e+00
1.615958279928000000e+12,5.666075930716688745e+05,5.932850099211998284e+06,7.251406582081101782e+00
1.615958281118000000e+12,5.666064408058517147e+05,5.932850102988636121e+06,7.597406475712246809e+00
1.615958282288000000e+12,5.666075996028624941e+05,5.932850130969991907e+06,7.730014805822966295e+00
1.615958282938000000e+12,5.666066879666580353e+05,5.932850798929614946e+06,8.670869392575454526e+00
1.615958284218000000e+12,5.666067444913843647e+05,5.932852898660702631e+06,8.501958385199326784e+00
1.615958285298000000e+12,5.666054167130368296e+05,5.932852879820661619e+06,6.720622315760941490e+00
1.615958286018000000e+12,5.666033475495593157e+05,5.932853316944359802e+06,8.658914876683425632e+00
1.615958287058000000e+12,5.666032557779038325e+05,5.932853973067217506e+06,7.670693106559476782e+00
1.615958288308000000e+12,5.666018031240061391e+05,5.932854492205731571e+06,8.699624556072055981e+00
1.615958289438000000e+12,5.665992428437990602e+05,5.932854259749053977e+06,7.692836828641329561e+00
1.615958290148000000e+12,5.665999358600765700e+05,5.932854098475008272e+06,8.179621490313348176e+00
1.615958291208000000e+12,5.665983399313498521e+05,5.932853961664442904e+06,7.148306666540342746e+00
1.615958292388000000e+12,5.665971555918356171e+05,5.932853905978504568e+06,7.674278192604940152e+00
1.615958292978000000e+12,5.665951924768295139e+05,5.932853477330842987e+06,8.195193740742535482e+00
1.615958294138000000e+12,5.665956371515571373e+05,5.932854519577371888e+06,8.055667333045411382e+00
1.615958295358000000e+12,5.665938212657517288e+05,5.932854341647404246e+06,7.565675105278714341e+00
1.615958295998000000e+12,5.665924239323415095e+05,5.932853692221206613e+06,6.782236777738535949e+00
1.615958297238000000e+12,5.665926387242345372e+05,5.932854192044279538e+06,7.980699797629809744e+00
1.615958298428000000e+12,5.665914765145195415e+05,5.932853556090028957e+06,7.319283882944100483e+00
1.615958311228000000e+12,5.665904074771431042e+05,5.932853676700963639e+06,7.556454531721829682e+00
1.615958311778000000e+12,5.665904673330741934e+05,5.932854437066574581e+06,8.144314201712875345e+00
1.615958348918000000e+12,5.665897544135794742e+05,5.932853691213686019e+06,1.613422360357728280e+01
1.615958349488000000e+12,5.665896703977781581e+05,5.932853270281452686e+06,1.892222312582946131e+01
1.615958350278000000e+12,5.665896965042599477e+05,5.932852742918825708e+06,1.901627801210015534e+01
1.615958350888000000e+12,5.665890116078553256e+05,5.932851885551569052e+06,1.924063965016324929e+01
1.615958351578000000e+12,5.665893286879721563e+05,5.932851208913136274e+06,1.966475188423485321e+01
1.615958352128000000e+12,5.665884446447179653e+05,5.932851736296926625e+06,2.027722418668731663e+01
